Student_ID,Major1,Major2,Major3,Subject_groups,Priority_Area,Priority_Subject,Interests,TOA,VAN,ANH,LY,HOA,SU,DIA,SINH,GDCD,TIN,CN
ST0378,Thống kê,Kinh tế học,Kế toán,"C03,C04",KV1,04,"Thống kê,Động vật",8.1,7.6,0.0,0.0,0.0,0.0,3.8,0.0,2.8,0.0,0.0
ST0379,Thiết kế đồ họa,Công nghệ thông tin,Marketing,"C05,C13",KV2,05,"Sáng tạo,Máy tính",5.8,5.7,0.0,0.0,0.0,0.0,0.0,3.8,4.5,0.0,0.0
ST0380,Nhân học,Quản trị dịch vụ du lịch và lữ hành,Quan hệ quốc tế,C17,KV2,05,"Văn hóa,Dịch vụ khách hàng,Chính trị",8.8,6.8,0.0,0.0,3.0,0.0,4.3,0.0,0.0,0.0,0.0
ST0381,Logistics và Quản lý chuỗi cung ứng,Công nghệ thông tin,Marketing,"K01,D07",KV2,05,"Lập trình,Kinh doanh",7.7,5.4,0.0,0.0,0.0,0.0,6.9,0.0,5.9,0.0,0.0
ST0382,Tự động hóa,Kỹ thuật điện - điện tử,Quản trị kinh doanh quốc tế,"C00,B02",KV2,05,"Thể thao,Điện tử,Ngoại ngữ",7.2,4.9,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5
ST0383,Marketing,Digital Marketing,Quan hệ công chúng,B00,KV2,05,Quảng cáo,7.4,5.4,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,4.1
ST0384,Digital Marketing,Ngôn ngữ Hàn Quốc,Quan hệ công chúng,"A11,C19",KV2,05,"Ngoại ngữ,Công nghệ,Truyền thông",4.1,7.8,0.0,0.0,8.1,0.0,0.0,0.0,6.5,0.0,0.0
ST0385,Sư phạm Ngữ văn,Nhân học,Xã hội học,A-TIN,KV2,05,"Thiết kế,Tài chính",7.0,6.9,0.0,0.0,5.3,7.7,0.0,0.0,0.0,0.0,0.0
ST0386,Kỹ thuật xây dựng,Kiến trúc,Nhân học,B00,KV2,05,"Xây dựng,Văn hóa",5.8,4.0,0.0,0.0,5.1,2.6,0.0,0.0,0.0,0.0,0.0
ST0387,Quản lý giáo dục,Robot và Trí tuệ nhân tạo,Công nghệ thông tin,A08,KV2,05,Động vật,8.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.7
ST0388,Tự động hóa,Công nghệ thông tin,Công nghệ kỹ thuật ô tô,D15,KV2,05,"Công nghệ,Cơ khí",5.4,5.4,7.6,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST0389,Tâm lý học,Quản trị kinh doanh,Quản lý bệnh viện,"A09,D13",KV2,05,Lãnh đạo,4.9,6.0,0.0,0.0,0.0,2.2,0.0,5.9,0.0,0.0,0.0
ST0390,Quản lý bệnh viện,Quản lý giáo dục,Sư phạm Ngữ văn,"A06,B00",KV2,05,Chăm sóc sức khỏe,5.7,4.0,0.0,0.0,0.0,0.0,3.8,0.0,4.2,0.0,0.0
ST0391,Marketing,Trí tuệ nhân tạo,Logistics và Quản lý chuỗi cung ứng,D09,KV2,05,Kinh doanh,8.1,6.8,0.0,7.1,0.0,0.0,0.0,0.0,0.0,4.3,0.0
ST0392,Sư phạm Ngữ văn,Giáo dục Tiểu học,Sư phạm Tiếng Anh,"A02,A09",KV2,05,"Hóa học,Dạy học",4.6,8.0,0.0,0.0,0.0,6.2,1.2,0.0,0.0,0.0,0.0
ST0393,Sư phạm Ngữ văn,Sư phạm Hóa học,Công nghệ thông tin,C12,KV2,05,"Giáo dục,Lập trình",8.7,7.0,0.0,0.0,3.6,7.3,0.0,0.0,0.0,0.0,0.0
ST0394,Tự động hóa,Công nghệ kỹ thuật ô tô,Sư phạm Ngữ văn,A07,KV2,04,Tự động hóa,8.7,4.4,0.0,0.0,5.6,6.0,0.0,0.0,0.0,0.0,0.0
ST0395,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,Ngôn ngữ Anh,C12,KV2,05,"Kỹ thuật,Văn hóa,Môi trường",7.1,6.5,6.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0
ST0396,Y khoa,Răng - Hàm - Mặt,Điều dưỡng,A04,KV2,05,"Du lịch,Y học,Cơ khí",4.7,4.4,0.0,0.0,7.1,4.1,0.0,0.0,0.0,0.0,0.0
ST0397,Tâm lý học,Tài chính - Ngân hàng,Quản trị nhân lực,"A07,D-TIN",KV2,05,"Giúp đỡ người khác,Toán học,Khoa học",5.3,7.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,3.0
ST0398,An toàn thông tin,Thiết kế đồ họa,Mạng máy tính & truyền thông dữ liệu,D14,KV2,05,Bảo mật thông tin,5.7,5.3,0.0,0.0,0.0,0.0,2.8,0.0,0.0,3.0,0.0
ST0399,Công nghệ thông tin,Thiết kế đồ họa,Tài chính - Ngân hàng,B03,KV2,05,"Tài chính,Máy tính,Động vật",7.3,5.7,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,6.3
ST0400,Khoa học dữ liệu và Trí tuệ nhân tạo,Khoa học dữ liệu,Trí tuệ nhân tạo,A05,KV2,05,"Thống kê,Thiên nhiên",5.1,3.6,0.0,3.9,0.0,0.0,0.0,0.0,0.0,6.7,0.0
ST0401,Thiết kế đồ họa,Kiến trúc,Thiết kế nội thất,"D09,D07",KV2,05,Nghệ thuật,6.8,7.6,0.0,3.1,4.7,0.0,0.0,0.0,0.0,0.0,0.0
ST0402,Kiến trúc,Thiết kế nội thất,Thiết kế đồ họa,A05,KV3,02,Nghệ thuật,8.6,4.2,0.0,0.0,5.5,0.0,0.0,0.0,4.3,0.0,0.0
ST0403,Công nghệ vật liệu,Tự động hóa,Công nghệ kỹ thuật ô tô,C02,KV2,05,"Công nghệ,Cơ khí",6.5,6.4,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,7.4
ST0404,Luật kinh tế,Luật,Luật quốc tế,"A01,A08",KV2,05,"Nghiên cứu,Luật pháp",9.1,6.3,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,7.1
ST0405,Nghệ thuật,Marketing,Digital Marketing,"A11,B04",KV2,05,"Bảo mật thông tin,Truyền thông,Thiết kế",8.5,7.1,6.1,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0
ST0406,Quản trị kinh doanh,Luật,Quản lý bệnh viện,A02,KV3,02,"Chính trị,Lãnh đạo,Tự động hóa",5.0,6.5,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,3.3
ST0407,Nghệ thuật,Marketing,Digital Marketing,"C20,A07",KV2,05,"Luật pháp,Dạy học,Truyền thông",5.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.9,0.0
ST0408,Khoa học dữ liệu và Trí tuệ nhân tạo,Tâm lý học,Tự động hóa,A09,KV2,05,"Công nghệ,Điện tử",8.0,5.5,0.0,3.8,0.0,0.0,0.0,7.9,0.0,0.0,0.0
ST0409,Tâm lý học,Luật kinh tế,Luật,"C19,A03",KV2,05,Luật pháp,7.2,6.2,0.0,0.0,3.4,0.0,0.0,5.8,0.0,0.0,0.0
ST0410,Trí tuệ nhân tạo,Robot và Trí tuệ nhân tạo,Thiết kế đồ họa,D10,KV2,05,Tự động hóa,8.0,4.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0
ST0411,Nhân học,Xã hội học,Marketing,"C02,A-TIN",KV2,05,"Bảo mật thông tin,Giao tiếp",7.6,6.8,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,5.2
ST0412,Ngôn ngữ Anh,Ngôn ngữ Trung Quốc,Quản trị khách sạn,"A04,C08",KV2,05,"Du lịch,Chăm sóc sức khỏe",3.3,5.8,0.0,0.0,0.0,0.0,5.7,0.0,0.0,2.5,0.0
ST0413,Quản lý giáo dục,Công nghệ thông tin,Quản trị kinh doanh,"D01,K01",KV2,05,"Xây dựng,Lãnh đạo,Trò chơi điện tử",6.8,5.2,0.0,0.0,0.0,0.0,0.0,3.6,5.3,0.0,0.0
ST0414,Thiết kế đồ họa,Quản trị khách sạn,Công nghệ vật liệu,"B03,D11",KV2,05,"Thiết kế,Dịch vụ khách hàng",6.4,7.5,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.2
ST0415,Công nghệ thông tin,Thiết kế đồ họa,Ngôn ngữ Anh,"C13,C01",KV1,06,"Máy tính,Đọc sách",5.3,6.1,0.0,0.0,4.2,0.0,0.0,3.1,0.0,0.0,0.0
ST0416,Sư phạm Ngữ văn,Báo chí,Logistics và Quản lý chuỗi cung ứng,"A08,A03",KV3,05,"Tự động hóa,Công nghệ,Văn học",6.5,4.6,0.0,0.0,0.0,5.0,6.6,0.0,0.0,0.0,0.0
ST0417,Luật,Kinh tế học,Công nghệ thông tin,B00,KV2,05,"Chính trị,Phân tích dữ liệu",6.5,8.5,0.0,0.0,0.0,0.0,5.8,0.0,0.0,3.3,0.0
ST0418,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,Sư phạm Ngữ văn,"A09,D84",KV1,03,"Ngoại ngữ,Quản lý",5.9,4.4,0.0,0.0,4.2,3.9,0.0,0.0,0.0,0.0,0.0
ST0419,Ngôn ngữ Anh,Ngôn ngữ Nhật,Báo chí,A03,KV2,05,Đọc sách,7.7,7.2,0.0,0.0,4.0,0.0,2.8,0.0,0.0,0.0,0.0
ST0420,Tâm lý học,Nhân học,Xã hội học,"D12,A10",KV2,07,"Quảng cáo,Nghiên cứu,Nông nghiệp",6.9,5.3,0.0,0.0,0.0,5.8,0.0,6.2,0.0,0.0,0.0
ST0421,Công nghệ thông tin,Thiết kế đồ họa,Quản lý giáo dục,"C14,D14",KV2,05,"Nghệ thuật,Lập trình,Môi trường",6.9,6.5,0.0,3.2,0.0,0.0,0.0,0.0,5.4,0.0,0.0
ST0422,Sư phạm Ngữ văn,Sư phạm Toán,Giáo dục Tiểu học,"A01,C01",KV2,05,Dạy học,4.3,5.7,0.0,6.4,0.0,0.0,3.9,0.0,0.0,0.0,0.0
ST0423,Sư phạm Ngữ văn,Nhân học,Xã hội học,"D84,C14",KV1,03,Y học,7.8,7.1,0.0,0.0,0.0,7.5,0.0,0.0,0.0,3.6,0.0
ST0424,Xã hội học,Luật kinh tế,Luật,"A11,B04",KV2,05,Phân tích dữ liệu,4.3,6.3,0.0,0.0,2.9,7.0,0.0,0.0,0.0,0.0,0.0
ST0425,Thiết kế thời trang,Nghệ thuật,Quản trị kinh doanh quốc tế,"D12,C14",KV2,05,"Thiết kế,Văn hóa,Toán học",9.0,6.6,4.9,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0
ST0426,Quản lý giáo dục,Sư phạm Ngữ văn,Sư phạm Hóa học,"A01,A04",KV3,07,"Hóa học,Giáo dục,Thể thao",7.8,7.2,0.0,0.0,0.0,3.2,0.0,0.0,6.8,0.0,0.0
ST0427,Quản lý bệnh viện,Quản trị kinh doanh,Quản lý giáo dục,"C00,D11",KV2,05,"Lãnh đạo,Y học",6.8,8.9,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,5.2
ST0428,Thiết kế đồ họa,Tài chính - Ngân hàng,Thiết kế thời trang,C13,KV2,05,"Tài chính,Động vật",4.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.7,0.0
ST0429,Công nghệ thông tin,Logistics và Quản lý chuỗi cung ứng,Marketing,"A11,D11",KV2,05,Nông nghiệp,9.3,5.2,4.8,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0
ST0430,Quản trị kinh doanh,Quản lý bệnh viện,Quản lý giáo dục,"B00,C14",KV2,05,"Giao tiếp,Lãnh đạo,Thiên nhiên",7.0,6.7,3.3,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0
ST0431,Marketing,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,D07,KV2,05,"Thiên nhiên,Kinh doanh",4.1,7.2,0.0,4.5,0.0,0.0,0.0,0.0,3.7,0.0,0.0
ST0432,Tự động hóa,Công nghệ kỹ thuật ô tô,Sư phạm Ngữ văn,"A09,D66",KV2,03,Cơ khí,6.3,5.1,0.0,0.0,3.8,0.0,4.5,0.0,0.0,0.0,0.0
ST0433,Sư phạm Hóa học,Y khoa,Dược học,A04,KV2,07,"Thống kê,Nghệ thuật,Khoa học",6.2,5.6,3.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0
ST0434,Quản trị kinh doanh,Quản lý bệnh viện,Quản lý giáo dục,D14,KV2,05,Lãnh đạo,8.6,6.3,0.0,0.0,4.2,0.0,4.5,0.0,0.0,0.0,0.0
ST0435,An toàn thông tin,Mạng máy tính & truyền thông dữ liệu,Công nghệ thông tin,C02,KV2,05,"Ẩm thực,Máy tính,Bảo mật thông tin",8.9,4.4,6.6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST0436,Kỹ thuật xây dựng,Kiến trúc,Tài chính - Ngân hàng,"A03,A04",KV2,05,"Toán học,Cơ khí,Hóa học",6.0,5.5,0.0,2.9,0.0,0.0,6.1,0.0,0.0,0.0,0.0
ST0437,Sư phạm Ngữ văn,Sư phạm Tiếng Anh,Giáo dục Tiểu học,"D08,A10",KV1,07,Giáo dục,2.9,5.3,0.0,6.2,0.0,0.0,6.7,0.0,0.0,0.0,0.0
ST0438,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"D09,B03",KV1,03,Dạy học,9.2,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,7.0,0.0
ST0439,Nhân học,Xã hội học,Tâm lý học,"D84,B04",KV2,05,"Giúp đỡ người khác,Dạy học,Nghiên cứu",5.1,4.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,5.9
ST0440,Tâm lý học,Thú y,Sư phạm Vật lý,"B-TIN,D08",KV2,05,Thiên nhiên,5.1,6.6,0.0,7.4,0.0,0.0,0.0,7.8,0.0,0.0,0.0
ST0441,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"B03,A01",KV2,05,"Tự động hóa,Thiết kế",7.4,7.4,6.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
ST0442,Quản lý giáo dục,Tài chính - Ngân hàng,Thiết kế đồ họa,D10,KV2,05,"Tài chính,Điện tử,Giáo dục",7.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,5.2,4.6,0.0
ST0443,Marketing,Digital Marketing,Quản trị khách sạn,"A02,B00",KV2,05,"Giáo dục,Dịch vụ khách hàng,Truyền thông",7.1,4.3,3.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST0444,Khoa học dữ liệu và Trí tuệ nhân tạo,Khoa học dữ liệu,Thống kê,A04,KV2,05,Thống kê,7.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3
ST0445,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"C14,A-TIN",KV2,05,Nghệ thuật,8.2,6.8,0.0,0.0,0.0,0.0,0.0,6.2,0.0,3.8,0.0
ST0446,Luật kinh tế,Công nghệ thông tin,Y khoa,"D15,C08",KV3,01,"Luật pháp,Du lịch",8.3,5.0,0.0,5.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0
ST0447,Sư phạm Ngữ văn,Sư phạm Tiếng Anh,Sư phạm Toán,A03,KV2,05,"Kỹ thuật,Dạy học",8.5,7.2,0.0,0.0,0.0,0.0,5.3,2.2,0.0,0.0,0.0
ST0448,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,B00,KV2,05,Điện tử,8.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5
ST0449,Sư phạm Vật lý,Sư phạm Toán,Giáo dục Tiểu học,C13,KV1,06,Giáo dục,6.2,4.3,0.0,4.8,0.0,0.0,0.0,4.1,0.0,0.0,0.0
ST0450,Quản lý giáo dục,Sư phạm Hóa học,Thống kê,"C04,A10",KV2,05,"Văn học,Nghiên cứu,Máy tính",8.7,7.6,0.0,0.0,6.1,0.0,0.0,0.0,5.7,0.0,0.0
ST0451,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin,Trí tuệ nhân tạo,A02,KV1,03,"Thiên nhiên,Động vật,Công nghệ",7.1,4.5,7.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST0452,Hóa học,Robot và Trí tuệ nhân tạo,Công nghệ thông tin,D13,KV2,05,"Phân tích dữ liệu,Động vật",5.4,4.7,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,6.5
ST0453,Marketing,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,D84,KV2,05,Kinh doanh,6.4,5.8,0.0,0.0,5.6,4.4,0.0,0.0,0.0,0.0,0.0
ST0454,Marketing,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,D15,KV2,05,Giao tiếp,8.8,7.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0
ST0455,Công nghệ thông tin,Digital Marketing,Logistics và Quản lý chuỗi cung ứng,"C-TIN,A04",KV2,05,Phân tích dữ liệu,6.0,8.3,3.6,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0
ST0456,Quản lý bệnh viện,Thiết kế thời trang,Sư phạm Ngữ văn,C-TIN,KV2,05,"Chăm sóc sức khỏe,Nông nghiệp,Thể thao",7.6,5.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,4.3
ST0457,Quản lý giáo dục,Nông nghiệp,Nuôi trồng thủy sản,"D10,C08",KV3,03,"Đọc sách,Thiên nhiên,Nông nghiệp",4.9,4.8,0.0,0.0,4.3,0.0,0.0,0.0,7.0,0.0,0.0
ST0458,Công nghệ thông tin,Thiết kế đồ họa,Thống kê,C19,KV1,03,"Nông nghiệp,Môi trường,Máy tính",4.1,6.1,0.9,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ST0459,Trí tuệ nhân tạo,Khoa học máy tính,An toàn thông tin,C-TIN,KV2,05,Y học,6.3,5.6,0.0,6.3,0.0,0.0,0.0,0.0,0.0,6.6,0.0
ST0460,Ngôn ngữ Anh,Ngôn ngữ Nhật,Thiết kế thời trang,"D13,D08",KV2,05,"Thể thao,Đọc sách",7.4,3.2,4.1,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0
ST0461,Sư phạm Ngữ văn,Thiết kế đồ họa,Nhân học,B03,KV2,05,"Văn học,Thiết kế",9.5,6.3,0.0,0.0,2.8,6.7,0.0,0.0,0.0,0.0,0.0
ST0462,Marketing,Digital Marketing,Thiết kế đồ họa,A01,KV2,05,"Sáng tạo,Thiên nhiên",7.5,4.7,4.9,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0
ST0463,Thiết kế đồ họa,Khoa học máy tính,An toàn thông tin,C17,KV2,05,"Trò chơi điện tử,Máy tính",7.2,5.6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
ST0464,Quản trị nhân lực,Tâm lý học,Giáo dục Tiểu học,C13,KV2,05,Giúp đỡ người khác,5.6,2.6,4.4,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0
ST0465,Marketing,Digital Marketing,Thiết kế đồ họa,"E-TIN,A09",KV2,05,"Sáng tạo,Y học,Tự động hóa",5.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.8
ST0466,Tự động hóa,Công nghệ kỹ thuật ô tô,Sư phạm Toán,B-TIN,KV2,05,"Dạy học,Cơ khí",7.5,3.8,0.0,6.3,0.0,0.0,0.0,0.0,0.0,2.9,0.0
ST0467,Công nghệ thông tin,Digital Marketing,Logistics và Quản lý chuỗi cung ứng,A02,KV2,05,Công nghệ,6.6,7.1,7.7,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
ST0468,Ngôn ngữ Trung Quốc,Quan hệ quốc tế,Quản trị kinh doanh quốc tế,A01,KV2,04,"Văn hóa,Nghiên cứu,Điện tử",7.6,5.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
ST0469,Y khoa,Điều dưỡng,Công nghệ sinh học,A07,KV2,05,"Giúp đỡ người khác,Môi trường",7.3,5.9,0.0,6.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0
ST0470,Luật kinh tế,Luật,Luật quốc tế,"C17,C00",KV2,05,"Xây dựng,Luật pháp,Điện tử",7.4,6.0,0.0,0.0,3.6,0.0,3.6,0.0,0.0,0.0,0.0
ST0471,Quản trị kinh doanh,Quản lý bệnh viện,Quản trị khách sạn,C02,KV2,05,"Lãnh đạo,Dịch vụ khách hàng,Quản lý",5.8,7.1,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
ST0472,Công nghệ thông tin,Quản trị khách sạn,Quản trị dịch vụ du lịch và lữ hành,C19,KV2,05,"Lập trình,Dịch vụ khách hàng,Nông nghiệp",6.5,6.7,6.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0
ST0473,Răng - Hàm - Mặt,Thiết kế đồ họa,Tâm lý học,A-TIN,KV2,05,Thiết kế,8.0,3.8,0.0,0.0,0.0,0.0,0.0,5.0,4.8,0.0,0.0
ST0474,Quản trị kinh doanh,Tài chính - Ngân hàng,Luật kinh tế,"C05,B03",KV1,06,Kinh doanh,7.2,8.5,0.0,5.5,4.4,0.0,0.0,0.0,0.0,0.0,0.0
ST0475,Tâm lý học,Thú y,Sư phạm Hóa học,C02,KV2,05,Động vật,4.5,7.4,0.0,0.0,3.1,0.0,0.0,2.7,0.0,0.0,0.0
ST0476,Răng - Hàm - Mặt,Y khoa,Điều dưỡng,"C17,C08",KV2,05,"Y học,Thiết kế",7.0,2.2,0.0,3.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0
ST0477,Luật,Kinh tế học,Luật quốc tế,A00,KV2,05,Chính trị,6.0,4.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
ST0478,Tài chính - Ngân hàng,Kế toán,Kiểm toán,"A09,D14",KV2,05,Tài chính,2.7,8.2,0.0,2.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0
ST0479,Quản lý bệnh viện,Quản trị khách sạn,Quản trị dịch vụ du lịch và lữ hành,"B-TIN,B00",KV2,05,"Dịch vụ khách hàng,Chăm sóc sức khỏe",5.1,6.0,5.2,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0
ST0480,Công nghệ sinh học,Nông nghiệp,Nuôi trồng thủy sản,"D10,C14",KV3,02,"Môi trường,Nghệ thuật,Văn hóa",4.5,7.3,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,6.3
ST0481,Răng - Hàm - Mặt,Kỹ thuật xây dựng,Kiến trúc,C19,KV2,05,"Ẩm thực,Thiết kế",7.8,3.5,0.0,7.5,0.0,0.0,0.0,0.0,6.3,0.0,0.0
ST0482,Công nghệ thông tin,Thiết kế đồ họa,Quản lý bệnh viện,"A11,D09",KV1,07,"Cơ khí,Máy tính,Y học",6.7,5.6,0.0,0.0,4.5,0.0,0.0,0.0,4.6,0.0,0.0
ST0483,Công nghệ thông tin,Luật kinh tế,Luật,"B00,A06",KV2,05,"Lập trình,Trò chơi điện tử,Nghiên cứu",6.3,3.6,6.1,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0
ST0484,Thiết kế đồ họa,Kiến trúc,Thiết kế nội thất,D14,KV1,05,Nghệ thuật,7.8,4.9,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,4.9
ST0485,Luật,Quản lý giáo dục,Tài chính - Ngân hàng,"K01,C19",KV2,05,"Xây dựng,Cơ khí,Tài chính",5.2,5.6,0.0,0.0,0.0,4.3,0.0,0.0,6.8,0.0,0.0
ST0486,Tâm lý học,Khoa học dữ liệu và Trí tuệ nhân tạo,Khoa học dữ liệu,A09,KV3,07,"Truyền thông,Nghiên cứu",6.9,6.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,2.5,0.0
ST0487,Sư phạm Hóa học,Công nghệ thông tin,Dược học,"C13,C00",KV2,05,"Hóa học,Máy tính,Kỹ thuật",3.7,7.5,0.0,3.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0
ST0488,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,Ngôn ngữ Anh,"K01,D08",KV2,05,Ngoại ngữ,7.2,7.0,3.6,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0
ST0489,Thống kê,Toán Kinh tế,Sư phạm Toán,"D09,A00",KV2,05,"Toán học,Nghiên cứu,Thiết kế",7.9,4.1,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
ST0490,Quản trị khách sạn,Quản trị dịch vụ du lịch và lữ hành,Tâm lý học,D09,KV2,05,Dịch vụ khách hàng,6.2,7.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,5.4
ST0491,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin,Digital Marketing,"C01,D01",KV3,02,"Động vật,Công nghệ",6.6,3.0,0.0,0.0,0.0,6.1,0.0,3.2,0.0,0.0,0.0
ST0492,Kỹ thuật môi trường,Nông nghiệp,Nuôi trồng thủy sản,C20,KV2,05,Thiên nhiên,6.8,4.2,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,6.2
ST0493,Marketing,Răng - Hàm - Mặt,Báo chí,"B03,F-TIN",KV2,05,"Sáng tạo,Văn học,Động vật",7.2,4.4,1.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0
ST0494,Marketing,Digital Marketing,Quản trị kinh doanh,C08,KV2,05,"Lãnh đạo,Quảng cáo,Cơ khí",6.5,6.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0
ST0495,Tâm lý học,Xã hội học,Logistics và Quản lý chuỗi cung ứng,"A07,D-TIN",KV2,05,"Phân tích dữ liệu,Chính trị,Quản lý",5.7,7.9,0.0,0.0,0.0,5.0,0.0,4.4,0.0,0.0,0.0
ST0496,Y khoa,Thiết kế đồ họa,Răng - Hàm - Mặt,"A11,D07",KV2,05,"Nghệ thuật,Dịch vụ khách hàng,Chăm sóc sức khỏe",4.7,5.0,5.2,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0
ST0497,Sư phạm Ngữ văn,Quản trị dịch vụ du lịch và lữ hành,Ngôn ngữ Pháp,"C14,D14",KV3,07,"Ngoại ngữ,Văn học",6.8,3.0,0.0,2.8,0.0,0.0,5.7,0.0,0.0,0.0,0.0
ST0498,Công nghệ sinh học,Tâm lý học,Nông nghiệp,A03,KV2,05,Tài chính,8.6,4.3,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,5.1
ST0499,Quản lý giáo dục,Tự động hóa,Robot và Trí tuệ nhân tạo,B02,KV1,01,"Điện tử,Tự động hóa",8.1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,5.1
ST0500,Quản lý giáo dục,Sư phạm Ngữ văn,Luật,"F-TIN,G-TIN",KV2,03,"Giáo dục,Thiên nhiên",6.5,5.2,0.0,0.0,0.0,6.8,0.0,0.0,6.4,0.0,0.0
ST0501,Thiết kế thời trang,Công nghệ sinh học,Nghệ thuật,C04,KV2,05,"Khoa học,Văn hóa,Nghệ thuật",4.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,4.9
ST0502,Bảo hiểm,Tài chính - Ngân hàng,Quản trị khách sạn,"D66,D14",KV2,05,"Dịch vụ khách hàng,Kỹ thuật,Tài chính",7.1,7.3,6.3,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0
