SchoolName,SchoolID,Type,MajorID,Major,SubjectGroup,Benchmark_2024,Note
HỌC VIỆN Khoa học Quân sự,NQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860231,Trinh sát kỹ thuật,,19.025,TS Nam miền Nam
HỌC VIỆN Khoa học Quân sự,NQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860231,Trinh sát kỹ thuật,,18.05,TS Nam miền Bắc
HỌC VIỆN Khoa học Quân sự,NQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860220,Đào tạo kỹ sư quân sự,A00; A01,25.46,"TS nam, miền Nam"
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860220,Đào tạo kỹ sư quân sự,A00; A01,26.13,"TS nam, miền Bắc; Tiêu chí phụ 1: Toán >= 8.6; Tiêu chí phụ 2: Lý >= 9.25"
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860220,Đào tạo kỹ sư quân sự,A00; A01,26.52,"TS nữ, miền Nam"
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860220,Đào tạo kỹ sư quân sự,A00; A01,27.71,"TS nữ, miền Bắc"
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860220,Đào tạo kỹ sư quân sự,,20.35,"TS Nam miền Bắc mức 20.350 điểm có tổng điểm TK 3 năm lớp 10,11,12 > 25.4"
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860220,Đào tạo kỹ sư quân sự,,22.55,TS Nữ miền Bắc
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860220,Đào tạo kỹ sư quân sự,,20.875,TS Nam miền Nam
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860220,Đào tạo kỹ sư quân sự,,24.466,TS Nữ miền Nam
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860220,Đào tạo kỹ sư quân sự,,20.35,"TS Nam miền Bắc mức 20.350 điểm có tổng điểm TK 3 năm lớp 10,11,12 > 25.4"
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860220,Đào tạo kỹ sư quân sự,,22.55,TS Nữ miền Bắc
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860220,Đào tạo kỹ sư quân sự,,20.875,TS Nam miền Nam
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860220,Đào tạo kỹ sư quân sự,,24.466,TS Nữ miền Nam
HỌC VIỆN Kỹ thuật Quân sự,KQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",A00; A01,23.7,TS nam miền Bắc; Tiêu chí phụ 1: Toán >= 7; Tiêu chí phụ 2: Lý >= 8.25
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",A00; A01,22.05,TS nam miền Nam
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",A00; A01,25.831,TS Nam miền Bắc
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",A00; A01,25.81,TS Nam miền Nam
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",,15.5,TS Nam miền Bắc
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",,15.875,TS Nam miền Nam
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",,15.5,TS Nam miền Bắc
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",,15.875,TS Nam miền Nam
HỌC VIỆN Phòng không - Không quân,PKH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720101,Bác sĩ đa khoa,A00; B00,27.49,"TS nữ, miền Bắc"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720101,Bác sĩ đa khoa,A00; B00,25.75,"TS nam, miền Nam; Tiêu chí phụ 1: Toán >= 9.00"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720101,Bác sĩ đa khoa,A00; B00,27.34,"TS nữ, miền Nam"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720101,Bác sĩ đa khoa,A00; B00,26.13,"TS nam, miền Bắc; Tiêu chí phụ 1: Toán >= 8.6; Tiêu chí phụ 2: Hóa >= 8.5"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720110,Y học dự phòng,B00,24.35,"TS nam, miền Bắc"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720110,Y học dự phòng,B00,24.12,"TS nam, miền Nam"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720201,Dược học,A00,25.19,"TS nam, miền Bắc; Tiêu chí phụ 1: Toán >= 8.6"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720201,Dược học,A00,27.28,"TS nữ, miền Bắc"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720201,Dược học,A00,24.56,"TS nam, miền Nam"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7720201,Dược học,A00,26.26,"TS nữ, miền Nam"
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720101,Ngành Y khoa (Bác sỹ đa khoa),,21.9,TS Nam miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720101,Ngành Y khoa (Bác sỹ đa khoa),,22.5,TS Nữ miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720101,Ngành Y khoa (Bác sỹ đa khoa),,22.175,TS Nam miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720101,Ngành Y khoa (Bác sỹ đa khoa),,23.63,TS Nữ miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720110,Y học dự phòng,,22.175,TS Nam miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720110,Y học dự phòng,,21.9,TS Nam miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720201,Dược học,,21.9,TS Nam miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720201,Dược học,,22.5,TS Nữ miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720201,Dược học,,22.175,TS Nam miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7720201,Dược học,,23.63,TS Nữ miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720101,Ngành Y khoa (Bác sỹ đa khoa),,21.9,TS Nam miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720101,Ngành Y khoa (Bác sỹ đa khoa),,22.5,TS Nữ miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720101,Ngành Y khoa (Bác sỹ đa khoa),,22.175,TS Nam miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720101,Ngành Y khoa (Bác sỹ đa khoa),,23.63,TS Nữ miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720110,Y học dự phòng,,21.9,TS Nam miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720110,Y học dự phòng,,22.175,TS Nam miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720201,Dược học,,21.9,TS Nam miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720201,Dược học,,22.5,TS Nữ miền Bắc
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720201,Dược học,,22.175,TS Nam miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7720201,Dược học,,23.63,TS Nữ miền Nam
HỌC VIỆN Quân Y,YQH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,C00,28.55,TS nam miền Bắc; Tiêu chí phụ 1: Văn >= 9.5
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,A00,26.22,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,D01,25.41,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,C00,27.2,TS nam miền Nam; Tiêu chí phụ 1: Văn >= 7.5
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,A00,24.92,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,D01,23.2,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,C00,26.796,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,C00,25.033,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,A00,28.325,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,A00,27.137,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,D01,26.777,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,D01,24.992,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,C00,15.925,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,A00,16.7,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,C00,16.2,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,A00,16.55,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,D01,15.65,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,D01,16.425,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,D01,16.425,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,C00,16.2,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,C00,15.925,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,A00,16.7,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,A00,16.55,TS nam miền Nam
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7310202,Xây dựng Đảng và chính quyền Nhà nước,D01,15.65,TS nam miền Bắc
Trường ĐẠI HỌC Chính trị (Trường SĨ QUAN Chính trị),LCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,,Đại học Dân Sự,,0.0,
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,7140221,Sư phạm Âm nhạc,N01,22.0,"Tổng điểm thi 2 môn năng khiếu 11,10, điểm chuyên môn >=7"
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,7210203,Sáng tác âm nhạc,N05,17.25,"Tổng điểm thi 2 môn năng khiếu 14, điểm chuyên môn >=7"
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,7210205,Thanh nhạc,N02,17.55,"Tổng điểm thi 2 môn năng khiếu 14,05, điểm chuyên môn >=9"
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,7210207,Biểu diễn nhạc cụ phương tây,N04,15.25,"Tổng điểm thi 2 môn năng khiếu 13,25, điểm chuyên môn >=8,5"
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,7210243,Biên đạo múa,N03,22.0,"Tổng điểm thi 2 môn năng khiếu 17,5, điểm chuyên môn >=9"
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,7229042,Quản lý văn hoá,N01,23.0,"Tổng điểm thi 2 môn năng khiếu 12,6, điểm chuyên môn >=7"
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,7320101,Báo chí,C00,24.0,
Trường ĐẠI HỌC Văn hóa - Nghệ thuật Quân đội,ZNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2018,,,,,
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860228,Ngành Chỉ huy kỹ thuật Công binh,A00; A01,22.05,TS nam miền Nam
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860228,Ngành Chỉ huy kỹ thuật Công binh,A00; A01,22.45,TS nam miền Bắc; Tiêu chí phụ 1: Toán >= 7.20; Tiêu chí phụ 2: Lý >= 7.00
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860228,Chỉ huy kỹ thuật Công binh,A00; A01,25.209,TS Miền Bắc
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860228,Chỉ huy kỹ thuật Công binh,A00; A01,24.463,TS Miền Nam
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860228,Chỉ huy kỹ thuật Công binh,,16.425,TS Miền Nam
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860228,Chỉ huy kỹ thuật Công binh,,15.6,TS Miền Bắc
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860228,Chỉ huy kỹ thuật Công binh,,15.6,TS Miền Bắc
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860228,Chỉ huy kỹ thuật Công binh,,16.425,TS Miền Nam
Trường SĨ QUAN Công binh,SNH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
Trường SĨ QUAN Đặc công,DCH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860207,Ngành Chỉ huy tham mưu Đặc công,A00; A01,22.45,TS nam miền Bắc
Trường SĨ QUAN Đặc công,DCH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860207,Ngành Chỉ huy tham mưu Đặc công,A00; A01,22.2,TS nam miền Nam
Trường SĨ QUAN Đặc công,DCH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860207,Ngành Chỉ huy tham mưu Đặc công,A00; A01,24.877,"TS Nam Miền Bắc, ĐTB TK 3 năm THPT môn Toán >= 8.467"
Trường SĨ QUAN Đặc công,DCH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860207,Ngành Chỉ huy tham mưu Đặc công,,16.325,TS Nam miền Nam
Trường SĨ QUAN Đặc công,DCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860207,Ngành Chỉ huy tham mưu Đặc công,,16.325,TS Nam miền Nam
Trường SĨ QUAN Đặc công,DCH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,6510304,Kỹ thuật hàng không,A00; A01,19.05,"Hệ cao đẳng, miền Bắc"
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,6510304,Kỹ thuật hàng không,A00; A01,22.85,"Hệ cao đẳng, miền Nam"
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860203,Chỉ huy tham mưu không quân (Sĩ quan Dù - Tìm kiếm cứu nạn ĐK),A00; A01,21.05,Hệ đại học
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860203,Chỉ huy tham mưu không quân (Phi công quân sự),A00; A01,22.35,Hệ đại học
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,6510304,Ngành Kỹ thuật hàng không,A00; A01,26.547,"Hệ ĐT Cao đẳng, miền Bắc"
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,6510304,Ngành Kỹ thuật hàng không,A00; A01,26.391,"Hệ ĐT Cao đẳng, miền Nam"
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860203,Ngành Sĩ quan CHTM Không quân (Phi công quân sự),A00; A01,25.392,Hệ ĐT Đại học
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,6510304,Ngành Kỹ thuật hàng không,,16.9,"Hệ ĐT Cao đẳng, miền Bắc"
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,6510304,Ngành Kỹ thuật hàng không,,16.125,"Hệ ĐT Cao đẳng, miền Nam"
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860203,Ngành Sĩ quan CHTM Không quân (Phi công quân sự),,15.65,Hệ ĐT Đại học
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,6510304,Ngành Kỹ thuật hàng không,,16.9,"Hệ ĐT Cao đẳng, miền Bắc"
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,6510304,Ngành Kỹ thuật hàng không,,16.125,"Hệ ĐT Cao đẳng, miền Nam"
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860203,Ngành Sĩ quan CHTM Không quân (Phi công quân sự),,15.65,Hệ ĐT Đại học
Trường SĨ QUAN không quân,KGH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
Trường SĨ QUAN Kỹ thuật QS Vinhempich (ĐH Trần Đại Nghĩa),VPH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2019,7860220,Chỉ huy tham mưu thông tin - Thí sinh Nam miền Bắc,"A00, A01",23.1,
Trường SĨ QUAN Kỹ thuật QS Vinhempich (ĐH Trần Đại Nghĩa),VPH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2019,7860220,Chỉ huy tham mưu thông tin - Thí sinh Nam miền Nam,"A00, A01",22.7,"Thí sinh mức 22,70 điểm: Tiêu chí phụ 1: Điểm môn Toán  ≥ 8,20. Tiêu chí phụ 2: Điểm môn Lý  ≥ 6,25."
Trường SĨ QUAN Kỹ thuật QS Vinhempich (ĐH Trần Đại Nghĩa),VPH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2019,,,,,
Trường SĨ QUAN Lục quân 1 (ĐH Trần Quốc Tuấn),LAH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860201,Chỉ huy tham mưu Lục quân,A00; A01,24.45,TS nam miền Bắc; Tiêu chí phụ 1: Toán >= 8.80
Trường SĨ QUAN Lục quân 1 (ĐH Trần Quốc Tuấn),LAH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860201,Chỉ huy tham mưu Lục quân,A00; A01,26.907,
Trường SĨ QUAN Lục quân 1 (ĐH Trần Quốc Tuấn),LAH,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7860201,Chỉ huy tham mưu Lục quân,,15.25,
Trường SĨ QUAN Lục quân 1 (ĐH Trần Quốc Tuấn),LAH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,7860201,Chỉ huy tham mưu Lục quân,,15.25,
Trường SĨ QUAN Lục quân 1 (ĐH Trần Quốc Tuấn),LAH,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,,,,,
Trường SĨ QUAN Lục quân 2 (ĐH Nguyễn Huệ),LBH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860201,Ngành Chỉ huy tham mưu Lục quân,A00; A01,24.68,TS nam Quân khu 4 (Quảng Trị và TT-Huế)
Trường SĨ QUAN Lục quân 2 (ĐH Nguyễn Huệ),LBH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860201,Ngành Chỉ huy tham mưu Lục quân,A00; A01,23.75,TS nam Quân khu 5
Trường SĨ QUAN Lục quân 2 (ĐH Nguyễn Huệ),LBH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860201,Ngành Chỉ huy tham mưu Lục quân,A00; A01,23.89,TS nam Quân khu 7
Trường SĨ QUAN Lục quân 2 (ĐH Nguyễn Huệ),LBH,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7860201,Ngành Chỉ huy tham mưu Lục quân,A00; A01,25.24,TS nam Quân khu 9; Tiêu chí phụ 1: Toán >= 8.40; Tiêu chí phụ 2: Lý >= 8.00
Trường SĨ QUAN Lục quân 2 (ĐH Nguyễn Huệ),LBH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860201,Chỉ huy tham mưu Lục quân,A00; A01,27.356,TS nam Quân khu 4 (Quảng Trị và TT-Huế)
Trường SĨ QUAN Lục quân 2 (ĐH Nguyễn Huệ),LBH,Điểm chuẩn theo phương thức Điểm học bạ năm 2024,7860201,Chỉ huy tham mưu Lục quân,A00; A01,26.189,TS nam Quân khu 5
